x0,x1,x2,x3
-0.172320,-2.137117,-3.045236,-1.684512
-1.905638,2.390675,0.860854,-0.183672
1.270235,-1.613956,0.356050,-2.970068
-0.863142,-1.677135,0.165225,-2.684700
0.752276,-1.596677,0.806676,1.637760
-3.138101,-2.826558,-1.220964,1.762464
2.860466,-2.160453,-1.006581,-2.789864
0.601775,2.578860,-3.054629,1.726150
-4.264052,-1.571103,-1.180361,-0.906861
-2.104492,0.265930,-1.373905,0.892208
0.704214,1.951902,1.276919,0.998885
-0.888178,-2.164450,1.047184,-2.265787
0.494497,-3.740948,-1.569685,0.725163
-2.700345,0.391955,-1.815605,-2.830136
-2.590413,1.642905,-1.888711,-2.404400
1.254219,-0.272542,-0.645595,-2.090484
-0.655804,-1.730213,0.514432,2.347834
2.709847,0.274935,0.581360,-1.047877
0.689720,-2.122822,0.199547,-1.590280
1.242236,-1.233543,-2.520770,-2.262203
-2.503600,-1.083560,1.874007,0.474126
2.057312,1.708180,-3.166082,2.465950
-0.072250,1.934282,-2.044040,2.079376
1.322565,-3.899219,1.052576,0.108100
2.261703,2.508299,-3.134823,0.964591
-0.655775,-0.814050,1.769660,-0.528910
-0.675625,2.596356,-2.523876,1.114048
0.664655,-0.678855,2.868444,-0.522130
0.278672,0.765971,1.219052,0.393078
-0.883135,3.076981,-1.545816,-2.434841
-1.370811,-3.875370,-2.117838,-1.543344
1.744201,0.309145,-4.258455,-0.603835
-1.248783,0.823473,-3.201041,0.883744
-2.491343,-2.036105,-2.926786,-0.475995
-2.445874,3.133425,-0.920088,0.215907
2.472691,-1.875691,2.711775,0.767779
-2.201422,-2.120490,-3.173214,-0.546416
-0.940011,-2.089413,2.966076,-0.693833
2.365528,-1.356056,0.394798,0.255416
-0.970910,0.680824,-1.005537,-1.478746
1.788808,3.891428,1.485531,1.286625
-0.977561,-3.371915,-0.844002,-1.816644
-2.855206,1.415518,0.550463,0.116770
2.497758,1.652932,3.689780,0.623746
1.609450,2.887905,-1.609313,-1.965260
-2.602880,-2.426847,1.921192,-2.484514
-3.951200,0.221103,2.039724,2.225681
2.888887,1.675022,1.342482,-2.561403
1.196974,0.037451,1.756487,-2.644079
-2.278350,-4.414189,-0.530691,-0.009961
-2.713700,-1.364945,-0.350422,2.903117
-1.275077,-1.161123,-0.089452,4.593130
2.038851,0.330327,-0.848494,-2.753249
-0.738977,4.456812,-1.370537,-1.336270
0.672278,-2.209840,2.227677,0.563706
2.061734,-3.208629,-2.577063,0.686359
2.204063,-2.131948,-0.506058,3.168479
2.375914,0.348641,2.075039,0.579714
-2.489450,-3.288289,-2.185361,1.086900
2.227452,2.131847,-1.018236,-0.450734
-0.221228,1.858286,-2.034914,-2.839118
-0.283834,2.174164,-0.812996,2.478662
-0.860994,-2.397759,-2.983042,2.990564
-0.700888,-1.741805,-3.825902,1.146504
3.385340,2.746055,0.827728,-0.854147
-3.240126,-2.309801,0.291597,-2.643411
-0.058860,-2.501758,2.147603,2.612370
-0.130529,-3.114497,1.263192,2.388393
0.571456,1.477387,0.676003,3.821569
-0.046762,-1.278866,-3.296130,1.767189
-0.504704,-2.357176,-2.913489,0.319995
-0.357702,1.326549,2.899121,3.792781
-1.515769,0.355681,-1.187121,2.803085
2.210857,1.750184,3.007964,-0.563464
-0.575958,-1.245344,4.317185,1.001879
1.503388,1.941720,-2.169657,2.787886
1.050217,-1.446860,-0.158494,0.080556
0.325643,3.583103,0.015782,1.565188
2.146972,0.481577,3.648854,1.857554
0.683963,-2.644706,-0.301134,3.671873
2.020057,1.107974,-2.249731,2.225446
0.601550,2.555047,-2.003076,-2.504697
-2.529927,2.653816,2.668180,1.744996
0.491503,-2.973926,-2.715330,0.831724
-2.692565,2.069103,-1.196846,1.515998
-2.092219,2.215669,1.588520,-3.142375
-2.494465,2.660532,0.312926,-1.521181
2.051098,1.605351,-0.266435,2.037309
-1.602266,-4.261980,0.813431,1.032863
0.043535,4.546462,-1.594213,0.910522
0.024776,4.257206,2.119709,0.535703
1.454606,0.527253,-3.285933,1.398620
-2.468999,-1.909382,1.571589,1.885834
1.756663,-0.929363,2.970630,-0.615307
0.941373,4.067165,1.320769,-2.378871
1.935604,3.058929,1.833459,-2.701679
1.259914,-1.686226,-3.738022,0.781556
3.118881,1.251508,-0.840929,0.260398
3.471974,-3.159878,-1.274376,0.688201
-3.463987,-0.211082,-0.025169,-2.944575
-2.351067,-1.021579,-2.468350,-2.059659
-1.991502,1.946671,0.281734,-4.017584
-2.732870,-0.186834,1.273104,-2.679656
-1.168791,-1.481973,-4.071413,-0.591086
2.120843,-4.190443,-0.449322,-1.436727
1.539797,-0.981179,3.668312,-1.560365
-1.484035,2.441390,-0.943834,-0.183426
4.131701,1.872884,1.635893,-1.165198
1.531082,2.167718,-2.677235,2.051644
-0.331082,-0.727745,0.100788,-1.498153
-1.274906,-0.154707,1.138112,-0.427695
0.903516,-0.188052,-1.903800,1.650023
2.333334,-2.967706,-3.045271,0.136847
-1.276718,-1.105767,2.008174,0.178186
1.993603,4.106462,-0.144854,0.977489
-0.899255,1.355061,2.418804,-3.137611
-0.127955,-2.399135,-3.409761,-2.016685
2.807600,0.771371,0.150003,0.560132
1.833805,3.926847,-0.816291,2.076781
-0.164195,0.289359,-4.105200,0.655517
-0.914276,0.696482,0.340931,2.874409
-0.300264,3.066076,2.547027,-1.188053
-1.708713,0.416109,-2.863804,0.729644
0.672454,2.663888,-0.262046,-1.615906
-2.068367,1.072416,-0.904431,0.188477
-0.528607,0.013759,-2.958111,-3.392568
2.981236,-0.429377,0.729622,-3.383548
1.713972,-0.908797,2.617046,1.837115
0.240751,0.077763,-4.441435,-0.218029
0.351106,-1.053717,-3.114559,0.595893
-2.414417,1.725426,-2.465958,-2.518452
-3.344694,0.576608,3.148133,-0.441720
2.442676,2.259658,-0.741296,3.258457
-3.152774,1.347007,-2.228041,2.551971
-1.687507,-0.004262,1.193346,-3.135255
-2.321626,-0.413973,2.946432,2.370905
-2.841486,-1.025191,1.394160,3.566526
-1.714853,2.127738,-1.864253,2.444870
-0.725993,0.128350,-0.648683,-0.284946
-0.965499,0.418336,1.614906,1.633386
2.431538,3.093902,0.317003,-1.464293
-1.039565,1.476497,2.765050,0.570191
1.596914,-2.397461,-0.785723,-3.425966
1.567770,-1.833073,-2.330422,-3.214424
-1.278983,0.427620,-0.952386,3.417130
1.594398,-1.496559,-2.967839,-2.993333
-1.473671,-0.762842,2.021606,3.960457
-0.159577,-2.880167,3.545115,0.243629
1.095600,2.536505,-1.990610,2.346366
1.017036,-2.424514,-1.974813,2.010842
2.013252,1.309167,1.000866,3.739268
-1.108054,0.993308,-3.592782,3.090345
-2.915440,-1.614246,1.342799,2.734307
0.918621,1.607163,-1.506044,-1.202515
-1.329078,-1.878624,-0.090791,2.749770
-0.431055,0.268259,-3.007855,-0.047352
-0.703319,-2.000240,2.496046,3.744863
-0.127578,3.860827,0.150684,-1.303782
1.210282,-0.991401,1.321651,-1.177241
-2.609537,1.325907,0.149070,-2.189929
-2.984376,0.678879,-3.355792,1.506849
2.265918,-2.034957,1.964584,-0.751959
-4.679560,0.438023,-0.334051,1.361259
0.400595,-0.529798,2.057215,1.236504
0.304304,-0.847221,1.637895,2.874778
0.188073,0.665593,-1.257688,-0.034309
-2.222113,0.272335,0.482806,-3.418848
-0.821463,2.148317,-0.938364,0.982253
2.809851,-0.969911,-3.718972,0.892264
0.730334,-4.391419,1.424357,0.219812
0.125046,2.543400,1.768543,2.452910
4.435416,0.248922,-0.174723,1.397013
-2.382820,2.205457,-1.940296,-1.526199
-0.322200,-4.817711,0.306817,1.078469
0.117184,4.820689,-0.426036,-0.923616
-0.822925,1.587663,-2.153904,0.411544
0.550625,3.442837,3.266648,-1.154161
-0.632871,1.546167,-1.635724,-0.553903
3.087850,-3.402929,-0.873669,1.385580
-0.570181,0.861914,3.634050,-1.798935
-3.033280,-2.114876,0.868113,3.048450
2.736777,0.160525,-1.185811,-3.440188
-0.958667,-2.640169,2.541733,0.940536
-3.081194,0.788953,-0.399802,2.277534
-1.666909,-3.060974,-0.475418,1.811628
-0.794062,1.966534,-0.729095,1.839175
-2.215817,-1.950516,-1.528350,-0.728080
-0.774216,-0.514719,0.020468,-0.527567
2.736062,3.672622,-1.009718,0.744058
3.166980,1.169511,-0.045312,2.719998
3.819028,-1.676618,1.760183,-1.310094
4.116403,-1.556928,2.052336,1.045105
1.965518,-0.740931,2.540189,-2.401622
-2.381391,-0.428812,0.001435,-0.654341
0.652232,-0.675078,-3.956577,0.835562
4.490656,0.863639,1.125714,0.167074
2.852928,-0.322278,-3.539121,1.351607
0.018808,2.354114,0.726903,1.849778
-1.289248,0.185367,1.255953,-0.145632
-4.058753,-0.674879,1.528659,1.388717
-2.259573,0.496759,2.520647,3.619771
-0.300381,-0.905659,1.731710,-0.894485
0.800524,2.321912,-1.002797,0.451229
-3.558501,0.921612,-3.205358,1.014938
0.568845,-0.689044,3.303371,3.292134
1.163685,-0.877127,-1.788037,-1.926150
-0.068169,-0.361952,-0.157497,-1.923052
-1.405547,-0.955421,-3.640612,-0.908407
-0.930251,-0.446291,-0.612371,-1.081278
2.636625,2.955406,-2.248299,0.549437
-2.747361,-2.956154,-0.306733,0.017961
-3.533057,0.528581,-2.565914,-0.343381
-0.731650,-1.857359,3.599624,0.697790
2.388294,-1.752889,2.789928,1.474556
2.058033,-0.533698,1.180660,0.111960
0.786895,2.329734,-1.168400,-3.584226
-0.484708,2.134372,-1.029902,-3.937335
-2.135998,-0.776805,-0.353010,-2.918181
2.448792,-1.386439,0.684943,-3.474551
-2.155439,-1.000317,1.580551,-3.776250
0.696685,1.945476,-2.042839,3.490328
-2.068943,-0.148669,2.148977,0.718250
-3.957669,0.031802,1.839210,1.656981
-1.552060,2.359850,2.315783,3.055603
1.910516,-0.944589,2.889136,2.166535
-4.108918,-2.388465,-0.947457,1.176306
-2.534521,0.091637,-1.012177,-2.897126
0.496979,0.085432,0.002568,-0.310537
1.005997,-0.216186,-2.224392,-2.984688
-2.442534,2.294757,-3.028418,-0.301199
0.741516,-1.428803,3.136901,-2.739590
-0.086224,-0.911264,1.505857,-4.182223
2.351406,-3.442939,1.458361,1.785762
1.745783,-3.351005,-0.184548,-0.212086
-1.046331,3.113565,-3.208205,-0.759404
-1.044352,-3.072121,-0.301441,0.018035
2.472224,1.572103,1.442058,2.513219
-1.898854,-0.938763,2.915386,-1.663720
0.956559,-1.247661,-1.129154,-0.295791
2.655290,-2.787431,0.202927,2.616029
0.573472,2.557860,0.717874,-0.548539
-1.580314,2.465628,-1.428167,-0.187468
2.047566,-0.074994,-0.481063,-0.684760
-1.163967,0.884582,0.917036,2.712570
0.159291,0.878072,-0.214210,0.963204
3.355615,1.539519,0.552367,-3.063269
-1.618991,-3.528594,-2.000615,-0.783043
-0.658717,1.814250,1.551134,2.900807
-0.642407,0.046908,0.326623,-3.744429
-0.146781,-0.395032,3.833233,0.907503
-2.476551,0.445357,2.705917,-1.205623
1.476720,-1.920261,-0.039922,-3.617871
2.589653,-0.556138,0.789639,-1.326093
-1.214945,-4.480004,-0.185001,-1.086537
2.814754,1.866445,-1.780600,-1.097124
-2.359488,2.142853,-2.826106,0.709557
1.574439,-1.037165,-3.649909,1.798752
3.182612,-0.102608,0.720763,-2.239895
-0.026887,1.944038,-3.607477,-0.139149
-0.987578,2.323707,-0.472304,0.412286
2.926639,-0.069271,2.696400,0.116011
1.526692,2.796469,-0.575100,-0.830182
1.489791,-1.420365,-1.901666,0.242600
2.516461,2.120660,0.369599,1.044595
-2.080041,-2.838361,-1.198743,1.468149
-1.479269,-3.944049,-0.384517,0.951322
2.178808,3.853145,-1.862736,-0.500581
2.078342,-0.580939,-3.078768,-1.657920
-2.872203,0.853906,1.362233,-1.134308
3.328652,0.590877,-1.628844,0.273395
-2.353288,-1.887947,-2.896170,1.065175
-4.488575,0.349526,1.095895,-0.313675
-2.936054,-1.531838,0.504246,-2.287311
-1.853095,-0.043671,-2.423226,-2.477843
1.387343,3.017946,2.367473,-0.117102
1.149461,1.535111,3.178959,-2.501824
-3.733734,-1.960107,2.349870,-0.015896
0.193198,-4.093338,-1.143234,0.423091
0.950961,-0.612536,-0.750889,-3.068487
-2.096069,0.894770,2.580569,1.849637
0.377783,-1.320550,-3.999651,0.215467
-1.584116,-2.614020,2.069709,0.012490
1.429298,-1.005862,-1.874256,-1.713368
-1.363002,2.026863,-1.376810,-2.311721
1.208483,-1.150246,-3.652890,1.467660
-2.003430,1.862091,0.045678,-0.960711
-1.289430,2.026665,0.590232,0.786972
0.124422,1.168376,-1.840240,1.067962
-0.676816,0.259251,-0.620123,-4.664007
0.408190,2.397332,2.125762,2.576791
2.414570,0.629958,-3.370448,1.801352
1.814078,-2.620210,-0.356152,0.470513
-0.183037,4.116389,-1.678998,1.577114
0.431162,1.488618,2.148131,-1.438304
-3.746591,2.444691,0.090955,2.005524
-3.935490,-1.539451,0.727131,1.603476
-0.221375,0.292586,3.141996,1.109934
-2.159042,0.467675,-1.017126,-1.786282
0.924819,1.219472,1.515913,3.219417
2.277833,2.851326,-0.117674,0.389812
-0.050928,-0.439460,0.618807,0.235672
0.143061,2.006600,-1.058791,1.008186
-0.296067,-0.772020,-2.007197,0.000624
-1.845700,-1.581175,-1.006238,-0.781315
4.773590,0.055019,-0.560910,0.029933
-1.009884,0.770898,-1.466631,-4.412931
4.335671,1.531485,-0.547033,-0.369556
2.571664,-1.755679,-2.773385,-1.366555
-0.197547,2.524762,2.882873,-0.714788
0.021081,3.030052,-3.203160,1.621155
-2.410295,-2.049493,2.643321,0.093072
1.263987,1.167099,-1.668583,0.938106
-0.316549,0.929763,2.547649,2.788335
0.142091,0.249005,2.512942,-4.179330
0.387030,-3.642952,-2.375154,1.652164
4.113618,-0.788342,-0.896517,0.496059
-0.462285,-0.616228,4.039134,2.033492
1.694212,0.428850,2.062431,-2.145803
-2.970241,-1.249101,2.787410,-0.054294
-1.171488,2.453082,1.586939,-0.433340
2.057411,-0.454749,-1.324404,-2.699925
-0.585710,0.380050,3.611186,1.823531
-2.493199,0.369835,-4.011330,0.573276
-0.791036,0.581505,1.560447,-1.624019
-1.583145,-0.159414,-4.542282,1.186253
-0.384049,-2.316205,-0.749848,-0.791115
-2.065693,-0.576054,-1.289057,-2.159969
-2.954559,-0.158608,-1.191407,0.213772
-0.293133,-1.080382,-0.423781,-3.711510
2.172211,-1.012787,-1.439109,-1.403910
0.337392,-1.186846,-1.267167,-2.416760
1.718278,1.740046,-0.167315,0.804795
-3.099651,1.620035,-1.255784,1.622833
-2.559879,2.572445,-3.283920,0.556184
-1.213466,-0.452704,-1.720919,-2.114814
2.076107,0.541526,2.238235,-2.752453
-2.453624,0.242270,-1.807044,1.189011
-0.223476,2.774873,-2.744631,-0.803087
-0.726994,-0.638174,-3.598796,-1.631392
0.899051,1.145437,2.633615,-2.123202
0.797824,0.509206,-0.419986,-0.200616
-0.847701,-2.964686,-0.991452,-1.238993
-1.620112,0.139330,1.617868,1.174366
-2.468979,-2.586110,-0.474844,-1.231962
1.367630,0.328710,2.760062,-2.276115
0.940665,0.909634,-3.839045,-2.861196
2.154521,1.226790,-2.723560,2.128007
1.578795,2.128052,-2.302241,1.750511
-0.606633,0.992696,-2.271199,-3.630829
2.366767,0.191976,-0.481333,-1.768724
-0.164625,-2.496998,2.321281,-2.652517
0.970407,-3.584030,1.291646,-0.056255
-0.071686,1.858761,0.690787,-0.135876
-1.874119,-3.708224,-1.440591,-0.539132
0.766005,-1.360825,0.073784,0.588572
-1.324137,1.251234,-4.210416,1.617783
-0.976736,0.144426,1.014854,3.798478
-0.050876,-0.281127,-2.028523,-1.395166
0.092748,0.732201,3.553221,0.400735
1.175233,-0.582254,4.467538,-1.382161
3.099446,2.640530,0.405876,-2.490583
1.511892,-0.496903,-4.616270,0.977913
-3.347962,0.103953,0.154915,1.956457
-2.409897,1.769109,1.166390,-2.476589
1.570977,-0.498397,2.263219,2.345362
0.548738,3.013452,-1.537978,2.212298
1.660170,0.667726,-0.880852,-1.597894
1.304105,1.860750,4.186409,0.857748
0.743528,2.699283,-0.358474,-0.901522
1.438423,0.138447,1.632830,-3.863104
0.647610,0.792525,-3.489857,-2.027117
0.137613,2.805492,-2.868661,-1.356686
-1.301126,-1.042308,3.067470,-2.630066
-1.298971,0.586664,-1.408521,-0.009250
3.290497,-1.460102,-2.201352,1.159460
-3.934471,-0.051539,-0.444960,-2.445112
0.811350,0.059378,-2.637726,2.366069
-1.608640,2.127092,-0.437910,-2.841238
-1.260338,-0.161856,-1.947157,-2.902759
-1.782203,-1.174156,0.159376,1.506747
1.879333,2.271821,0.955924,-0.651781
-0.523939,-3.881394,1.838541,0.578369
-2.130482,2.004123,0.298788,3.802289
-1.172625,2.609000,-0.440949,-0.035225
-0.007891,-2.839888,1.757429,-2.434345
0.182648,0.366304,-0.708514,-0.975422
-1.269140,-1.635196,1.499024,0.948801
2.430599,3.612619,-0.194022,1.408800
-2.429092,-1.291717,-3.419916,0.404840
-2.485682,4.098867,-1.003416,0.778263
1.398500,1.925333,3.351113,1.937392
3.318819,-2.685704,-0.478880,-1.491333
3.791600,0.347880,-1.595856,1.151975
-1.631184,1.169963,1.635095,1.666087
-2.430203,1.150168,-2.391424,2.312273
1.408664,-0.295106,-0.865812,0.908269
-3.078683,-2.551448,1.161974,-1.594217
0.095631,-1.327974,-0.248826,1.428985
0.853823,4.361583,1.103351,-1.275237
0.833148,2.462144,1.735019,2.017600
3.953260,0.198636,2.144650,-1.209789
0.589446,-4.011166,-2.508832,-0.220266
-4.595237,0.530386,-1.404599,-0.562876
1.128722,1.787798,3.323242,0.623236
-3.742745,0.466791,-1.364486,2.954452
-0.662748,1.616716,-2.794157,-3.440397
-0.900444,-3.499311,-2.467981,-1.378672
2.122291,2.145957,-0.037331,-0.057311
4.003705,1.293348,-0.355911,-2.442496
-1.745539,3.227338,-1.828818,1.465247
1.072984,-1.948488,3.255642,2.306439
2.020739,1.179019,2.346301,0.783382
3.229353,-0.250857,-1.498690,1.536649
1.945457,-1.081052,1.941856,-0.497523
1.115148,3.743178,-2.449187,1.218077
-3.050389,0.794028,1.808658,3.244385
2.413449,1.866424,-0.942612,3.217022
1.843548,-0.604645,1.284745,0.432931
2.410847,1.729241,0.511935,-2.823144
-1.034913,-2.545005,-0.312900,0.112390
-3.316830,-0.397034,-0.222479,0.683423
-0.937510,-4.385558,0.218072,-1.592835
-0.251735,-2.177965,-0.774055,-1.962704
-1.495812,3.309559,-1.517567,0.792306
-0.216649,-2.784351,-2.542321,1.945959
-0.571460,1.527276,-2.650542,2.364199
3.449801,2.299458,-2.116581,1.297019
2.450143,0.679505,-0.476936,0.725621
1.135541,-0.057615,-0.932824,-4.353335
3.059036,-2.707089,-0.424722,1.578459
2.393478,-2.750500,-0.934811,-2.121439
1.048932,3.125635,1.381158,-2.058208
-3.941683,0.123047,0.579225,-2.662326
2.567809,3.610804,1.510535,-1.500789
0.401335,-1.341221,0.192903,-1.523986
0.426297,1.704983,-0.181910,0.988024
-0.485837,-3.602113,-1.464656,-0.015071
4.648608,-0.058648,-0.595599,-1.645484
-0.837789,1.850358,-1.888380,-1.275836
-0.051648,3.295574,-0.173192,-0.206992
-1.176778,-1.131891,-4.488851,0.965997
-2.587763,0.276028,1.730471,-3.831652
1.307513,-0.984056,0.854571,-2.612324
-1.934811,-0.893117,-1.738861,3.958633
1.581035,1.142102,-0.255098,2.014435
-3.454056,0.819065,-0.665725,-2.086957
2.717030,1.837671,0.321196,0.904965
2.835525,-2.546501,-2.332697,-0.588373
-2.677648,2.159454,2.034687,1.672603
1.687855,3.253434,-2.325531,0.224285
1.273862,0.471283,-1.026233,-1.394416
3.156719,3.476948,1.080187,1.017175
-3.778573,2.138814,-0.039686,-0.485185
-3.802859,2.581542,-0.543578,0.316145
0.582003,-0.527935,-0.376301,3.174719
2.192937,0.656512,1.662012,-0.508143
2.826713,0.207209,2.729530,1.960438
-2.826929,-0.525314,-1.715157,-0.362317
0.477211,4.503200,-0.463175,1.342824
2.041234,-0.995336,1.241871,-1.444228
1.619494,2.228074,4.027500,-0.223521
-0.373047,-2.088381,-0.981868,2.758804
2.819014,-0.547309,1.199338,3.487838
-3.417347,-1.042832,2.298118,-2.169973
-3.974414,0.551044,0.400031,-0.847060
1.228808,-0.348370,1.488358,4.307409
1.425359,1.350457,0.393115,-2.660560
-1.360959,2.998756,2.399946,0.597664
3.467842,2.699204,-1.683651,0.073504
1.031058,2.929471,1.612667,0.915572
2.863249,-2.821133,0.804704,-1.112673
-0.814435,-1.729929,2.692285,-3.319914
-1.156977,3.540385,2.144925,2.269213
0.423463,-1.573667,0.924998,4.359361
-3.368139,-0.262162,-0.319231,-0.241713
3.998950,1.419309,-1.364858,-0.793757
-1.330013,-1.644682,0.388084,-3.162717
2.800456,-0.297559,0.660199,2.996227
-1.358774,-2.059513,-3.318459,0.278258
0.128430,3.231208,-2.797233,1.984024
0.631257,-2.746215,0.414337,-0.669762
1.286988,3.018755,-2.390882,1.500591
-1.808341,1.519026,0.097068,2.219936
-3.313555,3.252139,-0.902572,1.585717
-1.686089,-2.073614,-0.711603,2.310427
-1.627892,0.725222,-2.001333,-3.517838
1.162498,-0.832332,4.084092,1.159294
-1.894252,2.253848,0.284243,-2.111819
-1.550669,-3.461688,-2.126272,1.692605
0.060237,-0.324718,0.577946,1.997808
-1.048584,2.261493,0.024558,0.644060
-2.763974,0.199240,-3.486910,0.578396
2.856266,-1.811611,0.453244,1.163099
-3.632449,-2.068719,1.024482,1.907655
-0.093967,-1.901677,0.955408,3.798619
-1.002484,-1.642201,3.010719,1.058394
-0.728073,-0.303235,2.461772,-0.324592
-2.505792,-1.226679,0.379912,0.153666
0.237961,2.362669,2.896899,2.913760
0.209753,-3.341762,2.167281,-1.707341
-1.905801,2.334172,-0.744035,2.475091
2.055948,-1.507533,2.575604,2.179939
1.174755,0.647195,1.514385,3.152639
0.689167,0.075650,3.095904,2.650678
-2.410952,-0.741456,-3.846684,1.436302
2.093751,0.088996,1.454978,3.478294
-1.611268,0.515522,2.386287,-1.001759
1.094902,0.783765,-0.528174,4.524193
0.882509,-4.594379,1.140088,-0.257322
0.442389,1.287221,3.993142,1.198759
-1.081907,4.363547,0.487207,-0.119952
1.948490,-2.690547,0.520877,2.128901
-1.936922,0.451795,-1.804568,-3.955512
-3.668088,-2.437800,1.093298,1.791332
2.408628,0.204012,0.466535,0.805704
0.654128,2.300325,2.308599,-0.742220
-1.241540,1.599996,-3.666180,2.682911
0.203989,0.925762,2.216873,-0.518169
-0.627409,2.157367,0.918337,-4.062725
1.236557,-3.082111,0.596200,-0.348699
-0.165483,-0.275259,-3.761124,-2.973156
3.692363,1.348641,-0.373908,2.418694
-3.406294,0.280277,0.696633,2.044373
-1.054452,3.725331,0.324144,2.461063
1.794415,3.104891,0.255334,1.602157
0.353842,-1.030329,1.616031,-0.592463
1.080166,-0.871771,-1.917619,3.370891
0.164499,4.320822,1.965834,-0.662261
-3.606557,-0.685975,-0.826961,2.656107
3.495522,-0.163572,-0.259696,0.364229
-3.039082,-0.668799,3.385384,1.183219
-3.081107,3.137998,-2.195496,-0.421730
0.638826,0.748082,-3.581966,-0.361146
-1.419138,1.729318,1.763509,3.168741
0.238648,-1.391463,0.244229,-3.803661
-0.720078,-2.908188,-1.797274,-1.818631
-3.697408,-1.419297,-2.270110,1.271909
-1.226093,0.519446,1.239065,3.376022
-1.427144,-2.375198,-0.563537,1.461123
0.815100,2.647445,-2.468890,-0.671437
-2.326227,2.496754,0.605379,-1.359314
-3.019661,1.641383,2.033468,2.159781
0.566056,2.702128,1.510714,3.774810
-1.937888,3.110892,-1.012883,1.606915
2.796333,0.081803,-1.091827,-1.490067
-0.999182,4.400249,1.405915,-0.276964
1.676713,0.708124,-3.480045,-1.376781
0.543513,1.529965,1.693332,0.049511
0.960008,1.836707,-3.784325,-1.493776
-0.261347,3.196108,-0.163578,1.664067
0.767241,1.107969,-2.536700,-1.226852
-1.741221,-3.030572,-1.123347,-1.740013
-2.226407,-1.692179,2.292612,-0.149459
-0.781007,1.720354,1.177717,-2.509060
1.065965,2.497468,-3.107807,-1.887929
-0.715554,-2.632841,-0.681111,-3.590004
-2.018605,-0.399712,-0.727485,-2.019883
-2.421415,0.222498,-2.315963,-3.089765
3.275121,1.066088,0.645443,-3.345745
0.325053,-0.478675,-1.392264,3.715013
1.654027,3.809269,-0.142213,1.897486
3.165810,0.909635,-1.051903,-1.428134
-0.404873,0.438676,3.845951,1.152682
-3.309825,0.742194,0.858083,3.351720
-3.195695,1.780338,0.586759,-1.431925
1.794083,2.894120,0.706895,-2.996011
-2.998848,1.615093,1.136856,2.331780
2.058679,-0.030040,1.134040,3.987118
-0.398559,3.139819,-0.917154,-1.237076
3.853555,-1.345016,-2.449765,-0.575443
-1.509372,1.192846,1.251667,-0.438775
-0.478161,-2.224557,-0.070814,1.425675
-1.489324,2.698129,2.947927,-1.721423
-2.820333,0.456581,3.373661,-1.874535
-0.174158,1.878097,0.637479,-4.002630
-1.808187,0.545949,1.316562,1.057736
-1.277779,-1.945224,2.507159,1.699018
0.296489,3.620081,1.204290,1.596950
0.593327,-2.453948,-2.320450,0.269615
-2.474689,3.098349,2.796066,1.024704
-4.342612,-0.829885,-0.760594,0.658581
1.369595,-2.485400,-0.645347,0.559532
-1.214331,2.126728,-0.779687,-1.787568
1.784626,-0.613269,1.962859,0.212517
0.655030,-0.648025,2.274353,-1.985312
3.647052,-0.039050,1.922232,1.955436
0.525948,1.262240,-4.408074,1.461673
-0.980287,1.568759,-4.320162,-1.364094
3.151985,0.115950,0.191566,-3.713524
-0.272223,-0.215402,2.508275,0.008182
-2.389434,2.188058,-0.088916,-0.564591
0.626141,-0.284231,3.529565,-0.588397
1.394411,0.734708,1.240972,2.908736
2.616040,-1.506978,2.715828,1.464397
1.768451,0.459271,-0.694506,3.529662
0.277085,2.950345,-1.538967,-1.296448
-2.372525,-3.839641,-0.695888,0.601450
-4.224188,0.924868,-0.897360,-0.575124
1.357128,-0.448282,-4.017566,1.125251
-0.174497,1.336185,-0.555021,3.445305
-2.451636,0.284906,0.946670,0.969394
-0.901638,0.252843,4.603378,1.617317
0.727036,-3.410510,-1.039423,3.276392
-0.028831,1.629562,-3.541140,0.925888
-2.148416,3.700763,0.545730,-0.293916
-1.724801,0.855843,-4.130347,0.577882
3.363562,-2.434660,-0.630100,0.914823
1.822388,2.479281,1.805319,-2.964165
-1.015483,1.778379,-2.807582,-3.143376
1.431684,-0.658810,3.421363,-2.703550
-3.478007,-2.205808,-0.291815,-1.435153
-1.588170,0.583696,3.182871,-2.163059
0.078106,-3.134981,0.014381,-0.739117
1.427394,0.228114,3.632247,0.708162
3.685481,2.378750,-0.265514,1.845705
-0.786775,-4.751695,-0.709608,-0.303241
-1.297676,0.506802,-4.031083,-0.424335
1.237124,-1.621590,-1.957520,3.137517
-1.507660,3.296865,1.040179,0.919402
-1.707787,0.671692,1.584609,-0.956593
1.228302,-2.673957,-2.677034,-1.161300
1.582648,2.195933,-1.413077,0.748822
-2.790385,0.625537,0.439391,-3.801787
1.252385,-3.182002,-3.061105,-0.089103
-3.566647,-0.001335,-0.244896,0.629139
-3.763038,-1.993396,-1.512259,-0.933930
1.421122,0.873181,-1.268350,2.561803
-1.464918,-1.399228,0.670267,0.753185
2.035534,-0.797237,3.947266,-1.552852
4.245782,0.436847,-0.290569,2.573506
1.760968,3.281424,2.576970,-2.002016
-1.595291,-0.837895,1.969887,-1.220460
2.037615,1.557572,-3.058294,1.867394
-2.435112,1.615190,2.551995,-1.867712
3.672008,1.974909,-1.260962,-2.167966
2.569530,-2.188177,-3.292665,-0.130968
