x,y
0.191616,-0.002886
0.483458,-3.440634
-2.826107,-3.790230
-0.907070,-4.670257
-1.054674,1.421298
-2.912670,-3.610163
0.899688,0.226592
-0.245842,1.499431
4.889175,-0.501490
-2.945115,-1.000242
0.108877,-1.325799
-2.493047,-2.355016
0.001312,-1.073976
-0.639582,0.013761
3.747263,-0.042132
2.044582,-1.048732
2.369972,-3.151357
2.599773,1.268331
1.815029,0.132650
-3.317093,3.688758
-2.387753,-0.739710
-0.533137,1.124808
-1.073300,-2.412248
0.699948,2.408853
-2.317365,1.456358
-0.522864,-2.935723
-3.026022,3.312449
1.220761,-0.065987
-2.965730,-0.260317
0.507350,-1.528474
-4.558869,-1.942069
-0.851896,-1.695160
-2.155902,-2.707021
3.307194,1.031289
0.797590,-4.346643
0.281220,2.593176
-1.467768,4.036088
0.573618,0.573957
-4.787753,0.506145
-1.480857,0.530050
-1.051579,3.303774
2.079967,-0.097372
2.626457,-1.522217
3.163483,2.458229
-0.129775,-1.882807
-1.397788,2.296498
-2.285447,-3.428745
3.247022,-3.251224
-0.593079,-3.804038
3.588812,0.441640
1.255754,-1.078568
-1.551164,-1.121340
3.056693,-3.822488
0.242140,-0.083605
0.422468,-3.454271
-4.348286,-0.031120
1.353449,1.848581
0.753031,-3.304851
-3.504067,-0.219197
2.221667,-1.254641
4.325130,-1.806110
4.067260,2.566379
-1.751886,-3.957817
-0.296269,-0.357966
-3.964149,-0.093048
0.187581,2.401585
-0.831158,2.447201
-1.691942,-1.316218
3.445194,-1.562345
3.165522,-1.071186
-0.746584,-2.069231
4.828274,0.061585
1.025376,2.220176
4.356689,0.698379
0.603968,0.502488
-1.221207,1.759448
0.112817,4.523154
-0.821185,-3.568798
3.581311,1.823978
2.220203,-2.406898
1.977516,2.642013
-1.717727,0.429552
2.059760,-0.179458
4.699417,0.943614
2.856074,-1.812083
2.859308,-1.906761
-3.357999,-2.319939
0.216642,-0.553390
0.512049,3.613192
-4.607858,0.949226
3.000602,-1.195409
-3.096542,-0.852360
3.359213,-0.220107
-4.149654,-2.039100
-0.875934,3.805623
-4.246945,-0.804507
-1.868979,3.802719
-0.272046,1.094296
-3.110112,-3.839882
3.781496,-1.831801
0.039087,3.808097
-0.750401,0.752538
1.928600,4.385491
2.637286,2.187155
-3.615365,3.115918
2.808687,-1.603574
-3.758000,0.556833
-4.504208,1.433548
3.243092,-1.001564
2.066603,-0.466302
-3.243616,-0.324928
-1.116766,-2.879844
-2.888441,-3.150950
-3.112749,3.365878
0.362623,-0.389630
-3.485833,-0.468341
-1.450936,-2.139266
-1.816383,0.900872
3.943202,1.045851
-2.364136,3.911458
-1.023750,3.544302
1.522951,1.589174
2.756151,3.344513
2.867642,-2.193159
-2.248868,-3.880534
-4.544979,1.860439
1.271614,-2.977713
-1.264778,2.524953
-0.793279,2.534304
2.897414,-2.979875
-4.856359,0.844225
2.097578,1.656998
3.389781,0.257564
-0.273758,-3.785938
-2.543314,-4.168890
0.504320,-2.433987
4.900780,0.152255
-0.770504,3.536520
-2.091582,-3.719537
-1.748870,-4.058938
-2.026238,0.097937
4.137021,2.693264
-4.316657,2.401975
-4.301852,-1.774352
4.580158,-0.325606
-2.586811,1.210380
-2.567120,-3.835565
2.747067,-3.829076
-2.399343,0.952005
1.161231,1.708200
1.081817,-4.213566
3.543824,-1.372841
-0.684139,-1.492827
-2.441186,-2.007050
2.100220,-1.972073
3.615735,-1.855729
-0.478400,3.206441
1.834281,-3.585013
0.970561,4.363796
0.645996,4.154456
-3.093674,2.422305
0.405083,4.743164
0.606296,-2.413908
-3.253898,-1.449503
4.262021,-0.859050
-1.407213,1.902791
0.054103,-2.299873
3.046061,-2.797917
-3.076265,-3.170579
-2.027089,-4.248533
-2.860595,1.739207
-4.207830,0.448965
-1.810417,-0.998063
0.600149,2.740219
3.732436,1.368191
1.709761,0.879663
4.581585,-1.703272
-1.470040,-1.017556
4.404209,0.148471
2.068900,1.919635
1.083337,-4.141137
-1.464210,2.824010
-0.840661,-4.240756
-0.709555,-4.690948
-0.686551,-3.798978
2.003447,0.290517
-0.502315,4.850197
-1.072816,3.487292
1.900107,1.541194
-3.009856,1.073056
3.670491,-2.134200
4.034557,2.665495
1.471412,4.527649
-1.786916,0.560505
-3.877569,2.599846
-1.615016,-3.485097
1.013002,3.035756
-2.730590,2.037905
1.801185,-4.076889
-3.431778,-3.056514
-3.977022,0.794176
-1.101128,-0.499048
-4.402658,-0.910050
-0.742090,-0.304809
3.086815,0.407154
3.299492,-0.466408
3.286770,1.360077
-1.169188,2.243175
3.168733,-0.660142
-4.166608,-1.523759
-2.520667,0.654141
-1.708833,-4.172668
0.489641,0.273218
1.009051,-1.597432
-4.313955,-2.126572
3.127878,-1.405836
1.122957,-0.094381
3.532688,-1.667693
3.376022,-0.051522
-1.036861,1.067526
-2.542931,-1.494178
3.558935,-1.641535
1.187885,3.779106
4.322793,1.867093
-3.335794,1.088636
0.901306,-1.343909
1.287556,1.086751
2.475948,2.071175
-0.348657,2.124021
0.320218,-4.787620
0.456871,-2.256817
-1.708683,2.547479
-1.288051,-3.339232
0.299508,2.858383
1.487703,3.794950
-3.811403,0.777557
-4.824658,0.454823
-4.477076,-0.868774
3.783973,0.869245
-2.876218,1.701518
0.076991,-3.919622
-0.432432,3.922965
2.305947,1.192496
-1.511901,1.471257
-3.226687,-1.601150
1.678251,-2.205686
-2.784839,1.369465
0.142384,0.146004
-4.114249,-0.338981
-0.744745,0.946437
1.808069,-3.888145
-2.273881,-0.168708
0.762956,1.880697
3.798145,0.766811
2.838565,4.065633
-0.412667,-3.222025
4.643622,-0.412010
-0.199735,-1.227244
-1.434689,-3.264716
1.384885,3.889247
-0.773670,2.964147
1.732278,0.485749
-0.611083,-0.108343
-0.727464,3.023137
-3.491012,-2.526123
-4.968015,-0.287433
-3.036930,1.534234
0.551190,2.658782
-2.884403,-0.588974
0.035751,-1.515585
-0.432643,-3.326507
2.629321,-2.960555
3.340672,2.104602
-0.409368,0.389414
2.724131,-2.902139
-4.001484,0.793907
2.993835,1.894088
-1.722452,4.544793
-0.910003,2.371289
-3.873978,2.508025
-1.324936,-1.612478
1.864459,1.752904
-2.249126,-0.252791
3.724675,2.873984
1.690307,4.120802
-2.060210,2.649081
-2.879546,-1.076473
-0.567798,-0.011729
-4.057857,1.040330
-4.433681,2.113274
-2.433411,3.679877
2.240111,0.899343
-2.100111,-1.483942
-3.251139,0.012846
-3.182384,0.256365
-0.326680,-2.387828
-2.528312,-3.660339
-4.382463,-0.667955
4.190759,0.315133
0.336821,-0.102794
-3.722762,-3.012557
2.797301,0.783618
0.349799,0.773376
-3.713024,1.465923
2.060688,-3.767433
3.527279,2.081425
-2.820437,1.348347
-1.819928,4.268139
-1.750516,-2.418348
2.747100,-2.431028
-4.386674,-1.949615
-2.349473,-3.560528
-1.467909,0.460383
3.937622,-1.980808
-3.306923,-3.406837
4.483426,0.730477
1.741776,2.980830
2.080701,-4.037249
1.163651,0.732560
-0.008110,-2.521031
4.079274,2.243032
-0.909192,-0.456143
1.588302,2.725554
4.637251,-0.087468
0.516040,-3.298495
-1.152781,-0.886914
1.009886,-3.233874
-0.282073,4.269172
0.936601,-2.651901
3.219399,3.506956
0.764016,-4.789174
0.997275,-1.788738
0.298318,1.498555
2.696217,-0.462962
1.951793,2.813640
-0.596400,-1.889354
-0.681531,-2.361085
4.810207,-0.440882
2.742806,3.216989
-1.806647,-3.418285
-2.389658,3.462431
-0.005324,0.260995
1.749888,-0.758898
4.131804,0.471118
3.316121,-2.622509
-2.589397,3.823526
-3.821211,-0.192618
-3.148242,2.004950
1.401583,-2.824272
-4.497423,-0.432537
3.671812,2.796135
2.990781,1.531357
0.898019,-2.929741
-0.613649,0.939980
-3.466640,2.790039
4.092718,-0.275833
1.452983,2.978068
3.166616,1.609247
-3.847007,2.757144
2.954549,-3.634899
1.697429,1.263259
-3.677308,-2.775364
2.914752,2.060993
-1.627991,-0.050928
1.271253,2.484151
3.546489,2.143843
-4.528215,1.353188
-1.588018,-0.432368
1.725471,-3.502011
-3.652267,-1.901097
-2.250308,-1.356664
-1.796713,3.960788
-0.472284,1.536280
-0.739249,2.333545
0.105961,0.032347
-0.730086,3.469211
0.669577,-2.477411
0.374250,-1.345966
-0.166476,-4.689810
-1.395502,-1.737584
2.715250,-2.609676
1.728420,-1.949154
-2.855772,2.604238
-2.052898,-3.484685
3.200722,-2.809833
-0.173297,-2.713507
0.968955,-0.492447
4.582502,-0.657625
-4.916640,-0.242889
-3.866893,-2.683796
-1.387303,0.375022
-4.071558,1.746661
2.945073,1.864573
-2.672452,2.942963
-3.698494,1.270443
-3.004572,-2.085265
2.882661,2.926981
3.898440,-0.458481
-2.449154,2.902183
-0.064763,1.888496
-3.923492,2.495926
-4.304952,0.552065
-2.706242,4.097010
0.530329,-4.417276
3.652313,-1.106182
0.811046,4.719258
3.880995,1.137737
-2.548424,-1.121951
-1.337538,-1.612010
2.396637,-3.060037
3.542493,-2.419730
4.528001,0.318212
1.139756,2.415192
-2.186751,4.215225
-1.431560,3.521352
-4.247845,0.182036
2.864924,3.463456
2.759040,-3.958503
-2.669625,-0.350518
3.112218,-0.354634
-3.411165,-3.295928
-3.820199,2.503594
-1.548000,2.753562
2.266992,-2.558164
3.053435,-2.933466
0.050110,1.236418
-3.024775,0.183585
-2.067073,0.939662
2.398820,-2.686176
0.598678,4.352487
1.050479,1.464451
-4.715528,1.559538
-3.270137,0.991967
-1.296614,4.200501
1.124610,-2.746937
1.498208,-3.155756
-1.719161,-4.600662
3.972148,-1.215976
0.675803,0.429675
2.267036,-0.812465
1.458710,2.086548
-0.798168,-4.830694
-4.130145,1.476862
-4.065242,-0.663001
-0.970650,0.893928
-2.807209,3.494988
-1.706577,-1.276490
-1.584693,-1.099209
-1.051608,-4.540415
-0.073869,-0.347091
1.235889,0.233613
-4.629475,-1.246239
-1.265455,-2.165065
0.801917,-4.326128
3.101468,-2.609641
-0.769876,1.487649
-3.501854,2.758667
1.851738,1.325081
-3.919080,1.423543
2.664037,-1.556998
-1.034659,3.542383
0.364447,4.849984
1.293760,2.192187
-2.399452,-1.330457
-2.675064,-0.396447
-2.873611,0.996457
-0.416012,3.773926
4.427929,-0.632238
2.510211,4.003333
-0.208643,1.219094
-1.578533,3.709534
-3.358389,1.879186
1.644525,3.509845
2.533855,3.662364
0.234627,4.836461
-4.273378,-0.666815
0.190439,-2.062608
-0.843637,4.811918
1.112185,-4.515882
2.496510,1.121972
0.172973,1.739652
-3.959585,2.114580
-2.739004,4.111770
-0.302186,1.759506
-2.785008,2.920225
0.225425,-0.441708
0.380144,0.861866
-4.095326,1.690520
-2.741214,-3.588222
-2.534175,1.520398
2.750870,-1.905709
3.578177,2.585262
-3.909948,2.480911
2.524961,-0.726009
-4.327351,0.938738
1.133104,-1.933398
3.039655,1.394294
-0.469297,-4.213335
-0.732226,4.075390
3.106194,1.705515
-2.759155,-3.022234
0.378856,-1.058201
1.819664,1.973704
2.128202,0.936793
1.292956,-0.610811
-1.857353,1.320026
1.169076,4.487094
4.601633,-1.109937
3.363659,-1.418962
-0.451553,3.450504
1.221135,3.176165
3.450324,3.474391
-4.080396,2.621228
0.342052,-2.301130
-0.883515,1.262615
0.006954,1.165989
0.576725,-2.934105
-2.386774,2.177586
2.297567,0.955551
-4.501028,1.657217
2.919025,-3.522519
4.301928,-0.324025
-3.073351,-1.628473
-3.742020,2.856515
-4.512054,-1.808606
-3.501524,3.151369
-0.598904,2.485024
-0.428288,-4.628418
0.756654,2.861233
1.310236,1.168327
1.864810,-3.887550
4.245884,1.481413
4.265111,2.545261
-3.198903,1.338267
2.505106,-0.003125
1.000158,0.796537
-2.335273,2.208187
3.089301,2.211772
-3.285283,1.272544
-1.095331,1.694090
-2.111161,-2.198099
4.608789,-1.306418
1.103870,3.203719
-1.528022,-3.235852
3.257348,-1.089712
0.927094,-2.959456
0.817298,-0.920707
-2.097789,1.152777
3.484415,-0.598997
0.417043,3.799592
1.454890,3.136358
2.790557,-1.144602
-2.343555,3.820364
-4.143675,-0.446204
-0.744201,-4.804338
0.832325,-0.024974
2.193503,3.713560
0.211343,-1.220545
-0.062647,2.696398
-3.343296,3.427816
-4.189187,-1.354471
3.298314,2.381512
2.577348,-1.830216
-1.099731,0.190475
-2.512166,0.441977
-3.407754,0.639477
2.783699,1.679429
1.556163,3.005274
-0.155466,0.856507
-3.389306,-2.083137
3.356696,-0.082027
-0.436569,0.478670
2.804921,-3.951298
2.214826,0.192506
0.297584,-2.037445
-4.218237,1.041071
-1.484279,-2.552155
-3.649891,1.402500
-0.256121,0.289059
2.642986,-1.949480
-0.638481,-0.461728
1.789461,1.427192
2.067213,0.771081
3.623154,3.338551
1.035949,2.546986
1.321748,4.385689
3.128742,-0.854335
3.173469,3.388558
-0.908809,-3.967839
0.332967,-0.257766
-1.522827,0.686296
0.053867,-0.883586
0.575379,-1.389268
-2.243712,0.688191
0.401308,-4.413448
4.264287,0.397329
1.312382,2.096543
-2.131797,-2.283859
-1.330261,4.440451
-0.308004,1.308878
-2.930935,2.351598
-0.941402,1.410484
-1.030594,4.877422
-3.008484,1.410737
-4.664987,1.058149
-1.221059,-1.527607
-4.338672,-2.435895
0.637681,1.037285
0.269415,-1.183416
4.466027,-0.797201
-1.494420,4.145059
1.838825,-1.678434
-1.592986,-1.906185
-2.447430,2.413806
3.075471,-3.759194
2.637568,-2.947948
-4.538885,0.460178
1.014516,-4.544045
-1.607361,-0.881832
2.108093,3.166411
-4.456636,-2.193608
-1.225032,0.943625
-2.114711,-2.572286
2.290835,-3.724702
-1.740729,-4.659323
-0.649930,1.603276
3.060800,0.861677
-2.652209,3.433628
1.588409,3.511261
-0.131618,-4.684976
1.595425,0.091031
-3.316669,-1.600788
3.557407,1.604589
0.915712,4.417928
-3.522348,2.955271
-3.386707,0.619955
3.797030,0.831076
0.411621,0.163970
-0.348730,-4.135712
-0.145468,0.604145
-3.932214,-0.845519
-3.553372,0.144740
-4.819932,0.787239
-0.139276,-2.014312
-2.878459,-1.144069
-4.623589,-0.234238
2.106108,2.901154
1.743148,4.162576
3.115478,-1.726103
0.298792,4.119560
1.205356,4.537145
0.459719,1.076594
-4.686171,-0.247492
0.627400,-2.019996
-0.332301,-4.332667
2.504178,2.806220
2.130195,1.945592
-0.844200,-4.821833
-4.096437,-2.062774
2.564229,0.750774
0.313339,-2.229102
-2.951696,-0.512108
-1.117654,2.655889
0.762556,1.847279
3.129260,-3.693632
1.016349,-4.599745
-4.615972,-0.750951
-1.121525,3.183546
2.545625,3.641401
2.621643,1.461482
-0.295690,-4.628989
0.244291,4.754098
-2.650048,2.536680
2.779127,2.044813
3.288888,-1.581358
-0.312255,-2.419825
1.117227,-1.023850
3.004214,0.804798
3.891411,2.111584
-0.517303,4.095875
4.578892,0.235716
1.475498,3.018213
-0.551725,1.674037
1.150053,3.426807
-0.688432,-0.716457
-2.465284,2.166584
0.279792,2.226463
-4.568549,-0.484315
-0.250151,1.777800
-2.917134,-1.832011
-3.084038,0.342272
3.873708,2.475685
-3.068997,2.149855
2.313611,2.553638
-1.329948,3.624374
-2.292598,-0.739947
-2.913730,-2.131846
-0.436350,-2.925840
-0.918944,-1.370580
-4.224543,1.393092
0.168420,-2.998586
2.599246,0.465508
0.112881,-0.038709
0.062689,0.972719
-0.857893,-2.357993
-0.843317,2.743551
-1.531704,-3.889997
-2.973967,0.605741
-0.059523,4.462015
3.276835,-1.985324
0.303580,2.944829
1.725224,0.979049
0.175157,0.059626
-1.252857,2.829877
2.028436,2.460377
-0.156756,3.012094
4.473136,-0.226184
-1.536362,0.168740
-1.085410,-1.301706
2.163180,-1.075749
3.534777,0.590483
-4.031230,1.377216
1.737447,-4.424124
1.919615,-1.729870
1.024143,-1.464963
-2.418318,2.623375
0.536536,2.683643
0.821009,-4.892673
-0.073500,0.995319
0.895418,1.992637
3.791625,2.112474
-3.105375,-0.126834
3.322251,-1.737412
-1.259837,4.335794
0.415508,-4.061888
3.257798,2.115545
1.990960,3.616859
-0.455335,1.182703
-0.274343,1.539389
-3.773709,-0.973575
2.780863,1.209508
2.253118,-4.451552
-4.430185,0.943365
-4.208696,-2.334276
-1.185061,1.762729
3.058953,2.502211
0.152023,0.820868
0.992670,4.170511
-0.186453,1.010335
3.739773,-1.692952
0.065650,2.303239
-3.373703,1.843341
-2.516131,-0.753958
0.580511,0.472311
1.270676,3.940027
-3.297053,-0.588149
3.817721,1.879036
1.086729,0.475533
-2.874083,2.234890
-1.162931,0.065203
1.086021,1.554585
1.356611,-4.215440
-1.526436,-1.840326
0.813100,-1.293041
-1.414379,1.242879
0.863409,-1.670428
4.502230,0.908581
3.789078,0.625658
3.837895,2.253728
-2.474367,0.554964
-3.744468,-1.279641
3.971808,-2.587939
1.980090,-3.070526
-4.435132,1.448433
-2.055649,-1.107001
-3.063742,3.845342
-1.382511,-0.284563
3.831925,2.084241
-2.232319,-0.244383
-0.443849,1.650815
0.180894,3.734023
-1.399695,2.442624
-1.578463,1.752556
-2.176353,-2.498314
2.357063,-4.376619
1.573160,3.652685
0.543601,2.582551
-3.995889,-2.946256
-0.421352,-2.607993
-4.038304,1.297455
-0.840391,-2.424266
-4.190812,1.339684
3.144756,-2.492010
-0.422394,-3.760220
-3.345674,0.528052
-1.685135,1.797610
-3.166900,2.281759
1.417362,-4.455309
-0.301111,0.831846
2.650785,3.360072
4.561592,1.090843
0.675531,3.868572
1.575191,-1.994878
2.954961,-0.234691
1.997880,3.837785
-1.339058,-2.716152
0.215472,0.394209
-0.700225,1.465484
-1.474245,-2.227131
-2.429514,1.981592
-1.885495,-2.356486
0.198549,4.485674
1.337059,-1.936967
-3.124805,-0.702445
-4.279364,1.429238
4.221148,-1.420508
-1.350040,1.818798
1.725347,-2.474874
1.801357,0.814212
-1.500810,0.008260
2.766724,-2.489994
2.813736,-0.264940
0.718050,-3.510931
2.099087,3.208049
-2.457844,-3.018909
-3.327887,3.527648
-0.229557,2.411127
4.713039,0.489284
0.014594,-1.132477
-0.798671,-0.348848
1.628276,0.260615
-3.990270,-0.412282
-1.245926,-3.421258
-0.928703,-1.786223
-1.601345,-1.064573
2.923276,2.165684
1.073440,4.777329
1.702821,-1.291763
2.473316,0.600786
0.636007,-1.615573
-1.655713,3.481905
-2.407695,4.168001
-2.376804,-0.548800
-3.070034,-1.544482
-3.925830,2.697818
-3.519116,-2.307141
3.630757,-0.157390
-2.471764,3.142141
-4.134329,-1.085500
-3.848368,1.844459
-0.878761,-3.369304
-0.529748,2.599282
0.589058,-2.192573
0.885286,-4.709736
0.882916,-0.822574
-2.819527,0.690722
3.489118,2.253289
-1.085271,-3.718052
3.290364,-0.063018
0.989812,-1.275184
0.712403,1.726466
-3.205039,2.672227
3.171303,-1.426624
-1.447776,2.528381
-2.425000,1.867943
1.823346,-2.718926
2.419653,3.349880
-1.342921,3.635967
1.099904,0.743160
-1.181120,1.594334
1.325599,0.081721
-0.928727,0.047111
4.360754,-0.619636
4.401368,-1.379106
-3.164833,0.623118
-1.223238,-4.767044
-3.988690,2.383338
-0.690504,-4.586156
2.342501,1.921536
1.291470,4.710710
2.319109,3.653078
-2.844161,0.867790
2.514614,-3.987172
0.317068,0.047698
1.108374,-3.614040
2.102574,2.929761
0.916573,-1.097562
1.554177,-4.375322
2.653565,-0.037050
-1.709101,-2.547102
1.282615,3.199021
-2.860066,3.499056
-2.787698,2.664993
-3.713407,-0.556365
-3.009686,-0.035034
1.313157,-2.295155
-3.058685,1.611662
2.033786,-1.502349
-0.170926,-2.908362
-1.647279,2.880257
-4.589879,-0.143297
4.644523,-1.300449
0.477223,-4.529436
-2.943350,2.116408
-3.552043,2.274186
-0.305029,-2.878745
-0.504885,3.350375
3.110479,3.719833
-2.815191,0.973850
0.885721,1.881526
-0.721024,3.358940
-3.994611,-0.598226
0.342965,-1.745059
-0.390400,1.702975
-1.679752,2.184217
-4.759994,-0.183538
3.161427,-2.621159
-1.984151,-1.269448
-1.118624,-3.719660
-0.439515,-4.038914
1.153957,3.427062
1.298170,4.159245
0.729209,0.294498
0.241964,-2.172414
3.195104,-3.735050
-1.893417,2.976319
-0.536026,1.274969
0.647511,2.699115
0.063260,0.200768
2.204358,-3.102605
-4.678317,-1.760770
0.335443,3.826221
1.139716,-3.735354
2.391555,-1.572777
-0.931401,2.249068
0.432076,-3.537969
4.037409,-2.488771
0.213524,-0.445180
3.303752,1.823868
-0.186848,3.267700
3.382920,-2.021220
3.331061,3.146900
2.862976,-1.740536
-2.321521,-0.229370
2.382079,-1.934134
0.751942,1.788398
1.156514,-0.885977
3.059793,0.185953
2.984000,2.595806
-0.269968,-2.549118
4.504127,-1.613983
0.855243,4.061077
0.226452,-4.136007
2.198814,3.529587
-0.129467,0.159219
-1.590060,4.218634
3.342394,-3.430542
0.123421,-0.685359
-3.127084,2.275675
3.508465,2.145942
2.203333,-0.226692
3.978880,-2.263580
-2.708637,2.882546
-1.597020,-1.753825
3.462179,3.491858
-2.322729,-0.039606
-1.995390,3.603209
-1.559214,-3.068566
-2.449926,3.475627
1.506404,0.418001
-1.770538,4.547398
1.745456,1.437222
2.322322,-0.341205
1.094712,-3.557010
2.849023,-0.791455
-3.265683,0.623344
-0.940159,0.208718
-0.198406,2.415108
1.989885,3.921567
2.246564,4.184296
-2.086532,1.217916
-0.585683,-4.357832
-0.379435,-0.761378
0.527581,-0.916387
1.361301,-2.823489
0.688861,1.795341
2.001180,-0.385673
-3.201637,-2.331190
1.509222,-4.379082
-2.217467,3.815366
-0.937089,2.744852
4.123278,2.208840
-4.405553,1.274656
1.946741,-3.052129
-1.441038,-3.133738
1.198263,-0.160392
1.868445,-0.521574
-1.263051,0.734869
-3.259086,1.596143
-0.788641,-4.036584
2.204147,3.257497
3.182747,-3.419393
3.858753,-1.256020
-2.322985,-3.917452
1.434301,1.205575
-0.260117,2.055126
-3.317788,3.457252
1.682590,-2.456931
-1.556998,1.732261
-2.941745,-3.761365
4.016119,-2.850157
-1.414135,-3.734229
1.797500,2.545085
-1.746776,-3.762767
-0.392654,0.484530
-0.217889,1.889532
2.273928,-2.011743
4.559309,0.135320
-0.941374,-2.592627
-0.640676,-1.018004
-1.659906,-2.590964
-2.352490,0.705085
0.986725,-0.654119
-2.506522,1.921056
2.961879,0.113165
-4.266797,0.374758
-0.286018,-1.224056
-1.669034,-2.586636
-2.925226,-0.062364
2.577085,-3.086935
2.798413,-3.790370
0.743286,-1.738468
-4.272386,1.467331
-2.597839,-2.914502
0.304669,-0.798902
3.961250,1.865668
3.045743,2.040993
-4.373435,0.933428
3.145701,0.571196
-3.816927,1.438277
0.406191,2.192057
-0.738354,-2.061783
-2.703841,-1.093528
-1.587598,-3.235049
-3.163033,2.812186
-0.675620,4.026619
-0.618271,4.489026
-2.786146,1.702150
-3.334525,3.419675
-0.049843,-1.651275
0.764678,2.023697
-2.471943,3.313976
2.496253,0.336213
-1.466060,-1.401939
4.480473,-1.444890
0.230716,-1.287164
4.773194,-1.415415
-4.169524,-2.044456
4.658538,0.066823
2.998251,2.593900
-0.479866,2.321879
3.647611,2.578220
-0.997237,0.592058
-3.732762,0.787003
0.824995,3.209108
-4.284707,0.633608
-0.379044,0.671215
3.083481,-0.402221
3.434922,-0.358704
0.770174,-1.793269
-2.867862,-1.464027
3.469470,-3.274862
1.775419,-2.926388
2.092638,-1.383933
3.515065,0.976061
-0.220958,-1.213358
0.971543,2.532354
2.741139,-3.475208
-2.463958,-3.158602
-0.270713,0.725490
2.075035,3.152956
-1.890963,-1.362997
4.863389,0.860927
1.142403,-4.276341
-0.777553,1.610315
0.443370,-3.072794
3.020489,1.768017
2.134706,-0.048199
-0.958785,-4.085074
1.401076,-4.367088
0.236080,-0.236391
-1.764627,0.465484
-1.041875,2.449707
-4.568756,-1.931121
2.197426,2.298807
1.358268,-1.552871
1.650400,0.547136
4.706044,0.622134
-3.513035,-2.813305
-3.796757,-1.033032
3.669122,-0.173022
2.235733,-3.798729
-2.744298,-0.650071
3.062676,-2.572233
4.071341,1.358425
-3.680197,-0.920525
-1.679112,1.182743
4.772602,1.367438
2.843095,3.492378
3.483336,0.363381
-3.894276,-0.577811
4.200147,1.166474
-3.155037,1.228971
-2.955735,-3.121143
4.221708,-1.224900
3.200470,1.110035
-2.087345,0.580685
2.156234,-3.208556
3.714866,-0.238734
3.107691,1.689556
1.034236,0.628416
4.121546,-1.565866
3.652029,-0.361093
1.174478,3.063803
4.052728,1.986882
0.064848,2.217637
-2.465636,0.844199
-0.464891,-3.972034
-0.990011,-2.961643
-1.370886,-2.386924
2.359541,-0.893290
3.394033,0.789815
-3.482684,-2.694315
2.484564,3.736320
1.601327,-4.147287
2.957023,-3.660211
-0.781092,-0.811444
4.071372,2.824774
1.938576,2.627443
-2.185100,0.223358
4.361137,-2.287150
1.655133,4.229668
3.839168,-2.916141
3.603022,-0.311569
4.295365,0.493338
2.340395,2.740283
-0.044900,3.672089
1.499082,4.641150
-1.259865,-4.107513
-3.460160,-1.482139
1.423715,2.791311
-2.015998,0.209626
-1.675951,0.290600
2.611635,0.819154
-0.537241,-4.126921
1.535084,1.559594
1.020688,1.498249
-1.286157,0.538270
-2.973692,-3.509044
0.052630,-2.454990
2.240470,-0.039457
-3.116730,0.239463
3.950432,-0.362279
-3.237079,-2.043970
-2.179817,-4.282504
-2.532692,3.261101
-1.720577,3.330001
-3.102558,-2.857287
2.340783,-3.333740
3.405173,-2.755314
-3.091543,-2.180143
-2.769586,3.537183
-1.473055,4.509051
3.929502,1.403899
2.869397,-0.840868
-2.636876,-0.215269
-3.991099,-0.027787
-3.704442,-1.436258
0.351794,0.688480
1.970867,3.846221
2.191742,0.862049
-1.093348,0.408466
-0.340340,1.927213
3.808199,-1.384608
2.852315,2.222761
3.886123,2.464040
1.531878,0.556478
3.855558,-2.423342
1.829967,3.595020
-0.150179,2.313155
-0.638040,4.244472
4.301884,-0.164703
1.575314,0.467360
-2.397216,-0.956309
3.959879,0.539426
-0.319272,-3.067969
-4.195888,1.235171
-1.801411,3.186845
2.499466,3.895844
-1.638613,0.300997
4.128355,1.140332
2.619351,-2.180596
-0.371822,-3.584205
0.145859,-2.660801
-2.200445,-1.372815
1.877074,-1.105300
3.002261,-0.565746
-0.831067,-2.298700
0.435675,-2.133867
4.896764,-0.258064
3.178080,1.041712
2.272185,-3.433691
-1.804991,2.468949
2.847061,-2.477718
-1.192627,-3.325311
-0.223629,3.907326
-1.466092,3.989836
-2.287516,-3.371202
-2.846688,-3.308920
1.868498,0.407829
-1.207462,-0.944888
-1.398049,-2.553027
2.047429,2.802451
1.930818,-1.371863
0.201849,4.392023
0.929111,-4.138315
4.759514,0.431860
-3.466501,2.491461
0.526556,1.549636
0.738390,4.009944
-2.383207,2.149839
2.538090,0.220158
-3.796795,0.795697
-0.798216,-2.630134
-1.910814,-3.101645
2.823951,-2.534706
2.949307,2.127970
-0.513771,-0.056586
-2.831965,0.835732
2.441170,-3.715137
0.518062,-2.898966
-1.911796,-3.013225
1.088117,-2.735289
2.018526,-0.952103
-1.669758,1.485176
4.315154,0.317709
2.091784,-3.365004
-2.405766,4.184939
2.439191,-2.139033
-0.982461,-3.866387
-3.385601,-0.501197
-3.439855,-0.125885
4.611179,-0.298687
0.945309,3.234804
-3.454718,3.356947
-3.868615,0.739254
-1.406896,0.395285
0.622120,-1.145661
1.534300,-4.712089
2.758744,-1.540557
0.863438,3.733758
-2.186639,-2.451176
-1.972344,-0.286827
-1.685474,-0.545867
-2.122656,0.900963
-3.083605,-2.371672
-2.545765,-2.680004
-2.385369,1.588938
-1.034356,-0.185643
-1.630254,2.333018
0.642997,3.089359
-0.340919,-4.335247
0.178978,-4.290113
-2.344336,0.198225
0.816931,-2.241533
